folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,proagro,mesproc,progan,mesprogan,nvo_apoyo,nvo_prog1,nvo_act1,nvo_cant1,nvo_prog2,nvo_act2,nvo_cant2,nvo_prog3,nvo_act3,nvo_cant3,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1960257708,1,02,2,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,100,0,0,0,24.59,0,0,23.6,0
1960257709,1,02,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,10000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2500,0,0,2000,614.75,0,0,491.8,120.98,0
1960257710,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,12800, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,800,960,0,2180,196.72,236.06,0,536.06,0,103.27
1960269501,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,16000,3600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,15500,4200,0,16050,3790.76,1027.17,0,3925.27,892.17,0
1960275411,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,20000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,78000,240,0,47940,19076.08,58.69,0,11724.45,7410.32,0
1960275915,1,02,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,1300, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4890,0,1400,0,1195.92,0,342.39,851.08,0
1960279001,1,02,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,900,2500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,7050,300,0,900,1724.18,73.36,0,220.1,1575.97,0
1960279002,1,01,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,2620,160,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,3250,0,3240,0,794.83,0,792.39,0,0
1960279005,1,01,2,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,1300,160,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1080,0,2760,0,264.13,0,674.99,0,410.86
1960279516,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,1420,1420,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,3500,0,750,0,855.97,0,183.42,672.06,0
1960279517,1,01,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,51600,0,0,240,12619.56,0,0,58.69,12560.86,0
1960279518,1,01,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,27405,0,0,560,6702.3,0,0,136.95,6565.1,0
1960279518,1,01,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,30600,30600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1960279519,1,01,2,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,200,200,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1920,500,0,45,469.56,122.28,0,11,578.15,0
1960279713,1,01,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,48000,0,0,0,11803.27,0,0,0,11803.27,0
1960279715,1,02,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,5000,2000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,200,6020,0,0,49.18,1480.32,0,0,1528.52,0
1960279715,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,4600,200,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,3838,0,7480,0,943.77,0,1839.34,0,894.09
1960280219,1,01,1,6,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,25790,410,0,738,6376.64,101.37,0,182.47,6293.07,0
1960280509,1,03,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,500, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,200,0,2080,0,48.91,0,508.69,0,457.82
1960280705,1,01,2,5,1,1,2, , , , , , , , ,6,2,0,2,0, , ,2,0,2,0, , ,5000,8000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,7000,3320,0,23610,1721.31,816.39,0,5805.73,0,3266.55
1960300305,1,01,2,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , ,30000,30000,2, , , , , , , , ,8000,05, , ,2, , , , , , , , , ,2,4,0,0,0,15800,0,0,0,3864.13,0,3862.17
1960300721,1,01,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,480,110,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,780,0,4560,0,191.8,0,1121.31,0,929.5
1960302421,1,04,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,10000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1960302505,1,02,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,200,600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,1590,0,0,0,388.85,0,387.39
1960302607,1,01,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,25000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,13200,0,0,5550,3245.9,0,0,1364.75,1879.67,0
1960302812,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,1200,0,0,0,295.08,0,295.08
1960302812,1,01,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,30250,300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1960,3000,3630,0,481.96,737.7,892.62,324.59,0
1960306304,1,01,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,750,300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,2640,0,600,0,645.65,0,146.73,498.91,0
1960306304,1,01,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,150,0,0,0,36.68,0,0,0,35.21,0
1960306912,1,01,1,5,1,2,2, , , , , , , , ,7,0, , , , , , , , , , , ,1000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1000,0,0,0,244.56,0,0,243.58,0
1960306913,1,02,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,340, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,484,0,400,0,118.36,0,97.82,20.54,0
1960306915,1,02,2,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,900, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1824,0,1600,0,446.08,0,391.3,52.82,0
1960347001,1,01,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,3000,1400,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,4700,1000,0,12220,1149.45,244.56,0,2988.58,0,1593.58
1960347005,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,8715,15310,0,15820,2131.38,3744.29,0,3869.02,2004.45,0
1960347522,1,01,1,4,1, ,2, , , , , , , , ,7,2,2,0,0, , ,1,1,0,1,1,0,2940,18000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1500,1000,0,5640,366.84,244.56,0,1379.34,0,765.97
1960347522,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2200, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4662,0,2700,0,1140.16,0,660.32,478.36,0
1960347714,1,03,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,54070,24000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1760,0,0,0,432.78,0,0,430.81,0
1960347716,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,5000,2, , , , , , , , ,6400,07, , ,2, , , , , , , , , ,2,4,33310,2060,0,3800,8190.98,506.55,0,934.42,7760.65,0
1960347716,1,01,1,5,1,1,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,820,70,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,7350,2500,0,7476,1807.37,614.75,0,1838.36,581.31,0
1960349007,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,2500,1, , , , , , ,5000, , , , , ,2, , , , , , , , , ,2,4,0,0,0,2500,0,0,0,611.41,0,610.43
1960349007,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,120000,5500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,8000,0,0,5500,1956.52,0,0,1345.1,610.43,0
1960349007,1,02,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,7360, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1200,2400,0,6320,293.47,586.95,0,1545.65,0,663.26
1960349008,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,4020, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,2200,0,0,0,538.04,0,537.06
1960349008,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,161000,8200,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,7000,0,0,200,1711.95,0,0,48.91,1661.08,0
1960349008,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,650,1040,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,64,1272,0,2600,15.65,311.08,0,635.86,0,308.15
1960349010,1,01,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,4000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,4480,0,0,0,1095.65,0,1094.67
1960349011,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , ,4000,11, , ,2, , , , , , , , , ,2,4,0,0,0,4000,0,0,0,978.26,0,977.28
1960349011,1,01,1,5,1,1,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , ,80600,6240,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,300,2196,0,6840,73.36,537.06,0,1672.82,0,1062.39
1960349202,1,03,2,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , , ,18000,2, , , , , , , , ,3600,05, , ,2, , , , , , , , , ,2,4,0,0,0,17500,0,0,0,4326.92,0,4325.93
1960349202,1,03,2,5,1,1,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,405780,170,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,14160,7780,0,3310,3501.09,1923.62,0,818.4,4604.83,0
1960349203,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,300,90,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,50,2100,0,600,12.36,519.23,0,148.35,382.74,0
1960349204,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,1800, ,2, , , , , , , , ,3000,05, , ,2, , , , , , , , , ,2,4,2200,260,0,3300,543.95,64.28,0,815.93,0,207.69
1960349204,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,800, ,2, , , , , , , , ,3000,07, , ,2, , , , , , , , , ,2,4,200,2975,0,1500,49.45,735.57,0,370.87,412.41,0
1960349205,1,01,2,5,1,2,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,40000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,15000,1000,0,15500,3708.79,247.25,0,3832.41,121.64,0
1960349513,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , ,3900,05, , ,2, , , , , , , , , ,2,4,0,0,0,1900,0,0,0,464.67,0,463.69
1960349513,1,01,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,30000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,400,0,0,0,97.82,0,96.84
1960349514,1,02,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,0, , ,2,2,0,275,7500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,5000,2500,0,1650,1222.82,611.41,0,403.53,1429.23,0
1960349514,1,02,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,20000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2000,2000,0,600,489.13,489.13,0,146.73,830.54,0
1960349515,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,29600, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2400,1200,0,3800,586.95,293.47,0,929.34,0,46.95
1960349516,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,300,2, , , , , , , , ,7000,08, , ,2, , , , , , , , , ,2,4,0,6000,0,4670,0,1467.39,0,1142.11,322.82,0
1960349516,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,56250,8700,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3920,5080,0,12430,958.69,1242.39,0,3039.94,0,836.41
1960349718,1,02,1,4,2,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,3000,0,0,0,737.7,0,737.7
1960349718,1,02,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,59000,14000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,98000,0,0,8900,24098.36,0,0,2188.52,21909.83,0
1960351201,1,01,1,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , ,450,7000,2, , , , , , , , ,6300,05, , ,2, , , , , , , , , ,2,4,0,1000,0,5400,0,247.25,0,1335.16,0,1085.93
1960351201,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,51300,12975,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,11000,1840,0,9735,2719.78,454.94,0,2407,765.49,0
1960351513,1,02,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,9600,0,0,70,2347.82,0,0,17.11,2330.21,0
1960351514,1,02,1,5,1,1,2, , , , , , , , ,2,0, , , , , , , , , , , ,180,24,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,280,0,2880,0,68.47,0,704.34,0,633.91
1960351514,1,02,2,6,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2400,100,0,20,586.95,24.45,0,4.89,604.56,0
1960351515,1,01,1,5,1,1,2, , , , , , , , ,2,0, , , , , , , , , , , ,840, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,120,640,0,2500,29.34,156.52,0,611.41,0,425.54
1960351516,1,01,2,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,500,200,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,900,0,0,0,220.1,0,220.1
1960351517,1,02,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,300, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1040,0,1050,0,254.34,0,256.79,0,0
1960351619,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,100,0,0,0,24.59,0,23.6
1960351619,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,13000,28350,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,100,0,0,0,24.59,0,23.6
1960351619,1,02,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,550,210,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4512,0,0,0,1109.5,0,0,1109.5,0
1960351620,1,02,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,870,240,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4800,0,1200,0,1180.32,0,295.08,885.24,0
1960351621,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,4000,1500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,2800,0,2010,0,688.52,0,494.26,191.8,0
1960351621,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,27000,21000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,200,0,0,0,49.18,0,47.21
1960351621,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,9900,720,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4800,0,0,0,1180.32,0,0,1180.32,0
1960351622,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,2100,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,100,0,0,0,24.59,0,23.6
1960351622,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,30000,2040,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,1380,0,0,0,339.34,0,339.34
1960351622,1,03,1,6,1, ,2, , , , , , , , ,4,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,11000,1000,0,150,2704.91,245.9,0,36.88,2912.45,0
1960351623,1,01,2,6,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2400,0,0,40,590.16,0,0,9.83,578.36,0
1960351707,1,01,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2500,1950,0,1100,614.75,479.5,0,270.49,823.27,0
1960351707,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,32050,14360,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1000,1634,0,0,245.9,401.8,0,0,646.22,0
1960351710,1,01,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,0, , ,1,1,0,12000,6000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,3828,0,0,0,941.31,0,941.31
1960351711,1,01,1,6,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1200,0,0,0,295.08,0,0,0,295.08,0
1960353318,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,300,2700,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,30000,0,0,79226,7336.95,0,0,19375.92,0,12038.47
1960353318,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,120300,3500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,42000,10380,0,0,10271.73,2538.58,0,0,12810.32,0
1960353319,1,03,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,405280,1600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,35710,14660,0,25450,8733.42,3585.32,0,6224.18,6092.6,0
1960353321,1,01,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,5000,2, , , , , , , , ,7500,06, , ,2, , , , , , , , , ,2,4,0,0,0,6000,0,0,0,1467.39,0,1467.39
1960353322,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,47760,6400,0,720,11680.43,1565.21,0,176.08,13068.58,0
1960353407,1,01,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,84000,360,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,1560,0,0,0,381.52,0,381.52
1960353408,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,2500,0,0,0,611.41,0,610.43
1960353408,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,22000,6000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,6000,0,0,1600,1467.39,0,0,391.3,1074.13,0
1960353409,1,01,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,150000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,13000,2128,0,30000,3179.34,520.43,0,7336.95,0,3636.19
1960353409,1,02,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,1400,300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,6450,0,2400,0,1577.44,0,586.95,989.02,0
1960353410,1,02,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,400,1600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4368,0,1600,0,1068.26,0,391.3,674.99,0
1960353411,1,02,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,600,2880,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,5472,0,2880,0,1338.26,0,704.34,633.91,0
1960353801,1,02,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,90150,5000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,20000,100,0,2900,4918.03,24.59,0,713.11,4228.52,0
1960353802,1,01,1,4,1, ,2, , , , , , , , ,7,1,1,0,0, , ,1,1,0,0, , , ,48000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,59600,0,0,0,14655.73,0,14653.77
1960353802,1,01,1,5,1,2,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,217000,150000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,122100,25140,0,74600,30024.59,6181.96,0,18344.26,17861.31,0
1960353802,1,02,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,400, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1960,0,100,0,481.96,0,24.59,457.37,0
1960353804,1,02,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,1340,500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,700,0,3000,0,172.13,0,737.7,0,563.6
1960353805,1,01,1,4,1, ,2, , , , , , , , ,7,1,1,0,0, , ,0, , ,1,1,0, ,45000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,12000,0,0,0,2950.81,0,2950.81
1960353805,1,01,1,5,1,1,2, , , , , , , , ,5,1,1,0,0, , ,0, , ,1,1,0, , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,138000,2880,0,47000,33934.42,708.19,0,11557.37,23084.26,0
1960353806,1,01,1,4,1, ,2, , , , , , , , ,7,2,2,0,2,2,0,0, , ,0, , , ,10000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1960353806,1,01,1,5,1,1,1, , , , ,5, , , , ,3,3,0,2,2,0,0, , ,1,1,0,400000,21000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,190000,0,0,82800,46721.31,0,0,20360.65,26359.67,0
1960353914,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,7000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,6400,4950,2000,0,1565.21,1210.59,489.13,0,3263.47,0
1960353915,1,01,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1000,0,0,0,244.56,0,0,0,243.58,0
1960353915,1,01,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,8000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,13100,1200,0,3360,3203.8,293.47,0,821.73,2673.58,0
1960353915,1,02,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,0, , ,1,0,1,1100,138,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,5620,0,2700,0,1374.45,0,660.32,713.15,0
1960353916,1,02,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,48000,2505,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,4996,1000,2505,0,1221.84,244.56,612.63,851.08,0
1960353917,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,28000,0,0,0,6847.82,0,6846.84
1960353917,1,01,1,5,1,1,2, , , , , , , , ,3,1,1,0,0, , ,1,1,0,0, , ,102000,15600,1, , , , , , , ,1000, , , , ,2, , , , , , , , , ,2,4,30000,43538,0,23600,7336.95,10647.88,0,5771.73,12211.63,0
1960353917,1,03,1,5,1,2,2, , , , , , , , ,6,3,2,1,0, , ,3,2,1,0, , ,3000,1600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,15000,0,0,1600,3668.47,0,0,391.3,3275.21,0
1960353917,1,04,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,1750,800,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,3700,0,7200,0,904.89,0,1760.86,0,854.02
1960354001,1,02,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,300,1500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,2865,0,300,0,700.67,0,73.36,625.1,0
1960354001,1,02,1,5,1,1,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,17550,4550,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,10800,24820,0,12240,2641.3,6070.1,0,2993.47,5716.95,0
1960354003,1,02,1,4,1, ,2, , , , , , , , ,7,2,1,1,0, , ,2,1,1,0, , , ,425,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1875,0,0,0,458.55,0,0,457.82,0
1960354003,1,02,1,5,1,1,2, , , , , , , , ,7,2,1,1,0, , ,2,1,1,0, , ,11700,3600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,10480,0,6120,0,2563.04,0,1496.73,1065.32,0
1960354005,1,02,1,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1960354005,1,02,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,600,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1870,0,2400,0,457.33,0,586.95,0,129.13
